reg;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel
01;2021-11-15;160;214;156;1;135454;124205;6217;30;35.9;33.0;1.6;0.0
01;2021-11-16;194;289;263;1;135648;124494;6480;31;36.0;33.0;1.7;0.0
01;2021-11-17;234;345;217;0;135882;124839;6697;31;36.1;33.1;1.8;0.0
01;2021-11-18;217;270;268;0;136099;125109;6965;31;36.1;33.2;1.8;0.0
01;2021-11-19;79;129;126;2;136178;125238;7091;33;36.1;33.2;1.9;0.0
01;2021-11-20;87;116;59;0;136265;125354;7150;33;36.2;33.3;1.9;0.0
01;2021-11-21;24;37;3;0;136289;125391;7153;33;36.2;33.3;1.9;0.0
01;2021-11-22;44;97;92;2;136333;125488;7245;35;36.2;33.3;1.9;0.0
01;2021-11-23;85;127;160;0;136418;125615;7405;35;36.2;33.3;2.0;0.0
01;2021-11-24;80;140;194;0;136498;125755;7599;35;36.2;33.4;2.0;0.0
01;2021-11-25;110;192;330;0;136608;125947;7929;35;36.2;33.4;2.1;0.0
01;2021-11-26;149;269;637;1;136757;126216;8566;36;36.3;33.5;2.3;0.0
01;2021-11-27;75;127;212;1;136832;126343;8778;37;36.3;33.5;2.3;0.0
01;2021-11-28;9;51;10;0;136841;126394;8788;37;36.3;33.5;2.3;0.0
01;2021-11-29;83;168;524;0;136924;126562;9312;37;36.3;33.6;2.5;0.0
01;2021-11-30;103;203;777;0;137027;126765;10089;37;36.4;33.6;2.7;0.0
01;2021-12-01;149;290;868;0;137176;127055;10957;37;36.4;33.7;2.9;0.0
01;2021-12-02;147;264;1160;0;137323;127319;12117;37;36.4;33.8;3.2;0.0
01;2021-12-03;162;355;1168;0;137485;127674;13285;37;36.5;33.9;3.5;0.0
01;2021-12-04;99;186;645;2;137584;127860;13930;39;36.5;33.9;3.7;0.0
01;2021-12-05;15;92;169;0;137599;127952;14099;39;36.5;34.0;3.7;0.0
01;2021-12-06;155;281;940;1;137754;128233;15039;40;36.6;34.0;4.0;0.0
01;2021-12-07;145;318;1405;2;137899;128551;16444;42;36.6;34.1;4.4;0.0
01;2021-12-08;185;390;1234;0;138084;128941;17678;42;36.6;34.2;4.7;0.0
01;2021-12-09;174;326;1411;0;138258;129267;19089;42;36.7;34.3;5.1;0.0
01;2021-12-10;189;310;1456;1;138447;129577;20545;43;36.7;34.4;5.5;0.0
01;2021-12-11;125;192;674;5;138572;129769;21219;48;36.8;34.4;5.6;0.0
01;2021-12-12;39;63;94;0;138611;129832;21313;48;36.8;34.4;5.7;0.0
01;2021-12-13;100;162;724;0;138711;129994;22037;48;36.8;34.5;5.8;0.0
01;2021-12-14;144;283;1286;0;138855;130277;23323;48;36.8;34.6;6.2;0.0
01;2021-12-15;146;244;1300;0;139001;130521;24623;48;36.9;34.6;6.5;0.0
01;2021-12-16;164;287;1281;0;139165;130808;25904;48;36.9;34.7;6.9;0.0
01;2021-12-17;205;310;1275;0;139370;131118;27179;48;37.0;34.8;7.2;0.0
01;2021-12-18;95;140;782;2;139465;131258;27961;50;37.0;34.8;7.4;0.0
01;2021-12-19;24;32;141;1;139489;131290;28102;51;37.0;34.8;7.5;0.0
01;2021-12-20;163;168;977;1;139652;131458;29079;52;37.1;34.9;7.7;0.0
01;2021-12-21;197;206;1208;0;139849;131664;30287;52;37.1;34.9;8.0;0.0
01;2021-12-22;179;196;957;2;140028;131860;31244;54;37.2;35.0;8.3;0.0
01;2021-12-23;186;177;794;0;140214;132037;32038;54;37.2;35.0;8.5;0.0
01;2021-12-24;48;72;278;3;140262;132109;32316;57;37.2;35.1;8.6;0.0
01;2021-12-25;3;9;4;0;140265;132118;32320;57;37.2;35.1;8.6;0.0
01;2021-12-26;7;12;49;0;140272;132130;32369;57;37.2;35.1;8.6;0.0
01;2021-12-27;150;195;924;2;140422;132325;33293;59;37.3;35.1;8.8;0.0
01;2021-12-28;180;224;1280;3;140602;132549;34573;62;37.3;35.2;9.2;0.0
01;2021-12-29;221;227;1106;0;140823;132776;35679;62;37.4;35.2;9.5;0.0
01;2021-12-30;251;267;1066;2;141074;133043;36745;64;37.4;35.3;9.7;0.0
01;2021-12-31;75;82;351;1;141149;133125;37096;65;37.5;35.3;9.8;0.0
01;2022-01-01;8;6;11;0;141157;133131;37107;65;37.5;35.3;9.8;0.0
01;2022-01-02;30;28;62;0;141187;133159;37169;65;37.5;35.3;9.9;0.0
01;2022-01-03;167;183;952;3;141354;133342;38121;68;37.5;35.4;10.1;0.0
01;2022-01-04;203;241;1433;7;141557;133583;39554;75;37.6;35.4;10.5;0.0
01;2022-01-05;171;223;1313;9;141728;133806;40867;84;37.6;35.5;10.8;0.0
01;2022-01-06;212;233;1447;3;141940;134039;42314;87;37.7;35.6;11.2;0.0
01;2022-01-07;212;256;1647;0;142152;134295;43961;87;37.7;35.6;11.7;0.0
01;2022-01-08;177;180;861;5;142329;134475;44822;92;37.8;35.7;11.9;0.0
01;2022-01-09;36;40;213;1;142365;134515;45035;93;37.8;35.7;11.9;0.0
01;2022-01-10;152;174;882;3;142517;134689;45917;96;37.8;35.7;12.2;0.0
01;2022-01-11;218;234;1312;4;142735;134923;47229;100;37.9;35.8;12.5;0.0
01;2022-01-12;231;240;1236;3;142966;135163;48465;103;37.9;35.9;12.9;0.0
01;2022-01-13;219;261;1385;2;143185;135424;49850;105;38.0;35.9;13.2;0.0
01;2022-01-14;230;236;1684;4;143415;135660;51534;109;38.1;36.0;13.7;0.0
01;2022-01-15;115;123;820;1;143530;135783;52354;110;38.1;36.0;13.9;0.0
01;2022-01-16;25;24;166;0;143555;135807;52520;110;38.1;36.0;13.9;0.0
01;2022-01-17;128;161;810;4;143683;135968;53330;114;38.1;36.1;14.2;0.0
01;2022-01-18;153;187;1043;3;143836;136155;54373;117;38.2;36.1;14.4;0.0
01;2022-01-19;169;180;856;2;144005;136335;55229;119;38.2;36.2;14.7;0.0
01;2022-01-20;135;184;840;4;144140;136519;56069;123;38.2;36.2;14.9;0.0
01;2022-01-21;174;186;1090;2;144314;136705;57159;125;38.3;36.3;15.2;0.0
01;2022-01-22;118;135;527;1;144432;136840;57686;126;38.3;36.3;15.3;0.0
01;2022-01-23;36;31;117;0;144468;136871;57803;126;38.3;36.3;15.3;0.0
01;2022-01-24;91;116;429;1;144559;136987;58232;127;38.4;36.3;15.5;0.0
01;2022-01-25;122;166;653;5;144681;137153;58885;132;38.4;36.4;15.6;0.0
01;2022-01-26;184;181;656;1;144865;137334;59541;133;38.4;36.4;15.8;0.0
01;2022-01-27;110;171;664;2;144975;137505;60205;135;38.5;36.5;16.0;0.0
01;2022-01-28;167;193;768;5;145142;137698;60973;140;38.5;36.5;16.2;0.0
01;2022-01-29;81;126;374;3;145223;137824;61347;143;38.5;36.6;16.3;0.0
01;2022-01-30;24;27;77;1;145247;137851;61424;144;38.5;36.6;16.3;0.0
01;2022-01-31;93;121;366;1;145340;137972;61790;145;38.6;36.6;16.4;0.0
01;2022-02-01;118;180;618;4;145458;138152;62408;149;38.6;36.7;16.6;0.0
01;2022-02-02;147;191;667;5;145605;138343;63075;154;38.6;36.7;16.7;0.0
01;2022-02-03;133;175;694;3;145738;138518;63769;157;38.7;36.8;16.9;0.0
01;2022-02-04;150;226;904;7;145888;138744;64673;164;38.7;36.8;17.2;0.0
01;2022-02-05;89;123;528;5;145977;138867;65201;169;38.7;36.8;17.3;0.0
01;2022-02-06;12;26;139;0;145989;138893;65340;169;38.7;36.9;17.3;0.0
01;2022-02-07;77;116;549;4;146066;139009;65889;173;38.8;36.9;17.5;0.0
01;2022-02-08;87;102;768;4;146153;139111;66657;177;38.8;36.9;17.7;0.0
01;2022-02-09;117;163;903;6;146270;139274;67560;183;38.8;37.0;17.9;0.0
01;2022-02-10;102;131;961;3;146372;139405;68521;186;38.8;37.0;18.2;0.0
01;2022-02-11;118;172;1264;5;146490;139577;69785;191;38.9;37.0;18.5;0.1
01;2022-02-12;56;81;741;1;146546;139658;70526;192;38.9;37.1;18.7;0.1
01;2022-02-13;22;21;195;0;146568;139679;70721;192;38.9;37.1;18.8;0.1
01;2022-02-14;55;76;986;2;146623;139755;71707;194;38.9;37.1;19.0;0.1
01;2022-02-15;77;132;1103;5;146700;139887;72810;199;38.9;37.1;19.3;0.1
01;2022-02-16;71;150;715;3;146771;140037;73525;202;38.9;37.2;19.5;0.1
01;2022-02-17;57;100;577;9;146828;140137;74102;211;39.0;37.2;19.7;0.1
01;2022-02-18;68;114;682;7;146896;140251;74784;218;39.0;37.2;19.8;0.1
01;2022-02-19;22;85;360;2;146918;140336;75144;220;39.0;37.2;19.9;0.1
01;2022-02-20;10;15;66;1;146928;140351;75210;221;39.0;37.2;20.0;0.1
01;2022-02-21;20;56;227;5;146948;140407;75437;226;39.0;37.3;20.0;0.1
01;2022-02-22;54;83;361;2;147002;140490;75798;228;39.0;37.3;20.1;0.1
01;2022-02-23;45;80;408;4;147047;140570;76206;232;39.0;37.3;20.2;0.1
01;2022-02-24;47;87;337;1;147094;140657;76543;233;39.0;37.3;20.3;0.1
01;2022-02-25;59;92;364;2;147153;140749;76907;235;39.0;37.3;20.4;0.1
01;2022-02-26;31;49;184;2;147184;140798;77091;237;39.1;37.4;20.5;0.1
01;2022-02-27;5;9;20;0;147189;140807;77111;237;39.1;37.4;20.5;0.1
01;2022-02-28;25;39;150;0;147214;140846;77261;237;39.1;37.4;20.5;0.1
01;2022-03-01;10;22;67;1;147224;140868;77328;238;39.1;37.4;20.5;0.1
01;2022-03-02;9;22;83;3;147233;140890;77411;241;39.1;37.4;20.5;0.1
01;2022-03-03;32;90;203;2;147265;140980;77614;243;39.1;37.4;20.6;0.1
01;2022-03-04;34;69;253;4;147299;141049;77867;247;39.1;37.4;20.7;0.1
01;2022-03-05;9;27;86;0;147308;141076;77953;247;39.1;37.4;20.7;0.1
01;2022-03-06;3;11;36;1;147311;141087;77989;248;39.1;37.4;20.7;0.1
01;2022-03-07;15;27;94;3;147326;141114;78083;251;39.1;37.4;20.7;0.1
01;2022-03-08;22;54;142;4;147348;141168;78225;255;39.1;37.5;20.8;0.1
01;2022-03-09;30;65;149;2;147378;141233;78374;257;39.1;37.5;20.8;0.1
01;2022-03-10;30;54;190;4;147408;141287;78564;261;39.1;37.5;20.8;0.1
01;2022-03-11;40;59;252;4;147448;141346;78816;265;39.1;37.5;20.9;0.1
01;2022-03-12;19;25;113;2;147467;141371;78929;267;39.1;37.5;20.9;0.1
01;2022-03-13;4;5;29;1;147471;141376;78958;268;39.1;37.5;21.0;0.1
01;2022-03-14;19;23;93;1;147490;141399;79051;269;39.1;37.5;21.0;0.1
01;2022-03-15;30;55;151;7;147520;141454;79202;276;39.1;37.5;21.0;0.1
01;2022-03-16;15;58;171;5;147535;141512;79373;281;39.1;37.5;21.1;0.1
01;2022-03-17;34;38;135;11;147569;141550;79508;292;39.2;37.6;21.1;0.1
01;2022-03-18;44;61;190;11;147613;141611;79698;303;39.2;37.6;21.1;0.1
01;2022-03-19;12;19;104;1;147625;141630;79802;304;39.2;37.6;21.2;0.1
01;2022-03-20;0;9;2;0;147625;141639;79804;304;39.2;37.6;21.2;0.1
01;2022-03-21;22;25;83;7;147647;141664;79887;311;39.2;37.6;21.2;0.1
01;2022-03-22;25;37;156;12;147672;141701;80043;323;39.2;37.6;21.2;0.1
01;2022-03-23;31;43;159;17;147703;141744;80202;340;39.2;37.6;21.3;0.1
01;2022-03-24;13;12;43;3;147716;141756;80245;343;39.2;37.6;21.3;0.1
01;2022-03-25;33;39;153;14;147749;141795;80398;357;39.2;37.6;21.3;0.1
01;2022-03-26;18;18;85;1;147767;141813;80483;358;39.2;37.6;21.4;0.1
01;2022-03-27;1;2;8;1;147768;141815;80491;359;39.2;37.6;21.4;0.1
01;2022-03-28;12;15;78;5;147780;141830;80569;364;39.2;37.6;21.4;0.1
01;2022-03-29;33;33;122;18;147813;141863;80691;382;39.2;37.6;21.4;0.1
01;2022-03-30;36;31;150;14;147849;141894;80841;396;39.2;37.6;21.5;0.1
01;2022-03-31;25;27;143;20;147874;141921;80984;416;39.2;37.7;21.5;0.1
01;2022-04-01;24;33;102;17;147898;141954;81086;433;39.2;37.7;21.5;0.1
01;2022-04-02;8;5;53;2;147906;141959;81139;435;39.2;37.7;21.5;0.1
01;2022-04-03;3;4;11;0;147909;141963;81150;435;39.2;37.7;21.5;0.1
01;2022-04-04;29;15;81;10;147938;141978;81231;445;39.3;37.7;21.6;0.1
01;2022-04-05;32;22;89;21;147970;142000;81320;466;39.3;37.7;21.6;0.1
01;2022-04-06;27;42;82;8;147997;142042;81402;474;39.3;37.7;21.6;0.1
01;2022-04-07;22;31;121;13;148019;142073;81523;487;39.3;37.7;21.6;0.1
01;2022-04-08;38;42;124;31;148057;142115;81647;518;39.3;37.7;21.7;0.1
01;2022-04-09;8;16;41;8;148065;142131;81688;526;39.3;37.7;21.7;0.1
01;2022-04-10;4;3;11;1;148069;142134;81699;527;39.3;37.7;21.7;0.1
01;2022-04-11;21;19;72;20;148090;142153;81771;547;39.3;37.7;21.7;0.1
01;2022-04-12;16;18;77;27;148106;142171;81848;574;39.3;37.7;21.7;0.2
01;2022-04-13;27;34;87;20;148133;142205;81935;594;39.3;37.7;21.7;0.2
01;2022-04-14;41;30;79;30;148174;142235;82014;624;39.3;37.7;21.8;0.2
01;2022-04-15;3;5;11;3;148177;142240;82025;627;39.3;37.7;21.8;0.2
01;2022-04-16;8;14;18;4;148185;142254;82043;631;39.3;37.7;21.8;0.2
01;2022-04-17;0;2;1;1;148185;142256;82044;632;39.3;37.7;21.8;0.2
01;2022-04-18;2;9;25;0;148187;142265;82069;632;39.3;37.7;21.8;0.2
01;2022-04-19;18;29;63;18;148205;142294;82132;650;39.3;37.8;21.8;0.2
01;2022-04-20;28;23;78;27;148233;142317;82210;677;39.3;37.8;21.8;0.2
01;2022-04-21;23;30;101;45;148256;142347;82311;722;39.3;37.8;21.8;0.2
01;2022-04-22;28;34;83;30;148284;142381;82394;752;39.3;37.8;21.9;0.2
01;2022-04-23;19;19;30;14;148303;142400;82424;766;39.4;37.8;21.9;0.2
01;2022-04-24;5;6;6;5;148308;142406;82430;771;39.4;37.8;21.9;0.2
01;2022-04-25;25;21;41;15;148333;142427;82471;786;39.4;37.8;21.9;0.2
01;2022-04-26;24;23;69;19;148357;142450;82540;805;39.4;37.8;21.9;0.2
01;2022-04-27;25;32;85;23;148382;142482;82625;828;39.4;37.8;21.9;0.2
01;2022-04-28;39;39;83;34;148421;142521;82708;862;39.4;37.8;21.9;0.2
01;2022-04-29;32;51;102;18;148453;142572;82810;880;39.4;37.8;22.0;0.2
01;2022-04-30;13;18;31;10;148466;142590;82841;890;39.4;37.8;22.0;0.2
01;2022-05-01;5;3;14;0;148471;142593;82855;890;39.4;37.8;22.0;0.2
01;2022-05-02;18;21;60;16;148489;142614;82915;906;39.4;37.8;22.0;0.2
01;2022-05-03;21;16;73;44;148510;142630;82988;950;39.4;37.8;22.0;0.3
01;2022-05-04;25;23;65;12;148535;142653;83053;962;39.4;37.9;22.0;0.3
01;2022-05-05;43;38;88;26;148578;142691;83141;988;39.4;37.9;22.1;0.3
01;2022-05-06;36;30;77;16;148614;142721;83218;1004;39.4;37.9;22.1;0.3
01;2022-05-07;8;9;32;8;148622;142730;83250;1012;39.4;37.9;22.1;0.3
01;2022-05-08;10;8;5;0;148632;142738;83255;1012;39.4;37.9;22.1;0.3
01;2022-05-09;12;16;53;34;148644;142754;83308;1046;39.4;37.9;22.1;0.3
01;2022-05-10;24;28;60;41;148668;142782;83368;1087;39.4;37.9;22.1;0.3
01;2022-05-11;32;22;65;18;148700;142804;83433;1105;39.5;37.9;22.1;0.3
01;2022-05-12;19;27;73;41;148719;142831;83506;1146;39.5;37.9;22.2;0.3
01;2022-05-13;20;15;81;30;148739;142846;83587;1176;39.5;37.9;22.2;0.3
01;2022-05-14;10;6;29;11;148749;142852;83616;1187;39.5;37.9;22.2;0.3
01;2022-05-15;1;1;4;4;148750;142853;83620;1191;39.5;37.9;22.2;0.3
01;2022-05-16;17;13;59;22;148767;142866;83679;1213;39.5;37.9;22.2;0.3
01;2022-05-17;18;14;61;27;148785;142880;83740;1240;39.5;37.9;22.2;0.3
01;2022-05-18;34;27;73;39;148819;142907;83813;1279;39.5;37.9;22.2;0.3
01;2022-05-19;24;26;64;45;148843;142933;83877;1324;39.5;37.9;22.3;0.4
01;2022-05-20;26;34;56;31;148869;142967;83933;1355;39.5;37.9;22.3;0.4
01;2022-05-21;16;22;16;18;148885;142989;83949;1373;39.5;37.9;22.3;0.4
01;2022-05-22;3;2;4;6;148888;142991;83953;1379;39.5;37.9;22.3;0.4
01;2022-05-23;10;19;39;21;148898;143010;83992;1400;39.5;37.9;22.3;0.4
01;2022-05-24;24;23;44;44;148922;143033;84036;1444;39.5;38.0;22.3;0.4
01;2022-05-25;31;19;55;20;148953;143052;84091;1464;39.5;38.0;22.3;0.4
01;2022-05-26;4;2;9;2;148957;143054;84100;1466;39.5;38.0;22.3;0.4
01;2022-05-27;1;5;16;4;148958;143059;84116;1470;39.5;38.0;22.3;0.4
01;2022-05-28;10;7;11;6;148968;143066;84127;1476;39.5;38.0;22.3;0.4
01;2022-05-29;1;5;1;1;148969;143071;84128;1477;39.5;38.0;22.3;0.4
01;2022-05-30;18;17;46;24;148987;143088;84174;1501;39.5;38.0;22.3;0.4
01;2022-05-31;24;17;32;36;149011;143105;84206;1537;39.5;38.0;22.3;0.4
01;2022-06-01;23;22;61;27;149034;143127;84267;1564;39.5;38.0;22.4;0.4
01;2022-06-02;26;38;63;75;149060;143165;84330;1639;39.6;38.0;22.4;0.4
01;2022-06-03;35;29;78;80;149095;143194;84408;1719;39.6;38.0;22.4;0.5
01;2022-06-04;7;9;19;13;149102;143203;84427;1732;39.6;38.0;22.4;0.5
01;2022-06-05;3;7;6;2;149105;143210;84433;1734;39.6;38.0;22.4;0.5
01;2022-06-06;0;2;3;0;149105;143212;84436;1734;39.6;38.0;22.4;0.5
01;2022-06-07;6;21;31;20;149111;143233;84467;1754;39.6;38.0;22.4;0.5
01;2022-06-08;24;30;52;34;149135;143263;84519;1788;39.6;38.0;22.4;0.5
01;2022-06-09;12;13;59;41;149147;143276;84578;1829;39.6;38.0;22.4;0.5
01;2022-06-10;28;25;65;57;149175;143301;84643;1886;39.6;38.0;22.5;0.5
01;2022-06-11;6;8;22;23;149181;143309;84665;1909;39.6;38.0;22.5;0.5
01;2022-06-12;4;0;0;0;149185;143309;84665;1909;39.6;38.0;22.5;0.5
02;2020-12-27;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0
02;2020-12-28;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0
02;2020-12-29;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0
02;2020-12-30;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0
02;2020-12-31;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0
02;2021-01-01;1;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0
02;2021-01-02;1;0;0;0;2;0;0;0;0.0;0.0;0.0;0.0
02;2021-01-03;0;0;0;0;2;0;0;0;0.0;0.0;0.0;0.0
02;2021-01-04;1;0;0;0;3;0;0;0;0.0;0.0;0.0;0.0
02;2021-01-05;9;0;0;0;12;0;0;0;0.0;0.0;0.0;0.0
02;2021-01-06;5;0;0;0;17;0;0;0;0.0;0.0;0.0;0.0
02;2021-01-07;28;0;0;0;45;0;0;0;0.0;0.0;0.0;0.0
02;2021-01-08;92;1;0;0;137;1;0;0;0.0;0.0;0.0;0.0
02;2021-01-09;22;0;0;0;159;1;0;0;0.0;0.0;0.0;0.0
02;2021-01-10;1;0;0;0;160;1;0;0;0.0;0.0;0.0;0.0
02;2021-01-11;125;0;0;0;285;1;0;0;0.1;0.0;0.0;0.0
02;2021-01-12;85;0;0;0;370;1;0;0;0.1;0.0;0.0;0.0
02;2021-01-13;64;0;0;0;434;1;0;0;0.1;0.0;0.0;0.0
02;2021-01-14;89;1;0;0;523;2;0;0;0.1;0.0;0.0;0.0
02;2021-01-15;155;3;0;0;678;5;0;0;0.2;0.0;0.0;0.0
02;2021-01-16;43;0;0;0;721;5;0;0;0.2;0.0;0.0;0.0
02;2021-01-17;1;0;0;0;722;5;0;0;0.2;0.0;0.0;0.0
02;2021-01-18;132;0;0;0;854;5;0;0;0.2;0.0;0.0;0.0
02;2021-01-19;145;2;0;0;999;7;0;0;0.3;0.0;0.0;0.0
02;2021-01-20;144;0;0;0;1143;7;0;0;0.3;0.0;0.0;0.0
02;2021-01-21;161;3;0;0;1304;10;0;0;0.4;0.0;0.0;0.0
02;2021-01-22;144;0;0;0;1448;10;0;0;0.4;0.0;0.0;0.0
02;2021-01-23;54;0;0;0;1502;10;0;0;0.4;0.0;0.0;0.0
02;2021-01-24;0;0;0;0;1502;10;0;0;0.4;0.0;0.0;0.0
02;2021-01-25;136;1;0;0;1638;11;0;0;0.5;0.0;0.0;0.0
02;2021-01-26;110;2;0;0;1748;13;0;0;0.5;0.0;0.0;0.0
02;2021-01-27;135;4;0;0;1883;17;0;0;0.5;0.0;0.0;0.0
02;2021-01-28;136;14;0;0;2019;31;0;0;0.6;0.0;0.0;0.0
02;2021-01-29;115;45;0;0;2134;76;0;0;0.6;0.0;0.0;0.0
02;2021-01-30;79;17;0;0;2213;93;0;0;0.6;0.0;0.0;0.0
02;2021-01-31;0;0;0;0;2213;93;0;0;0.6;0.0;0.0;0.0
02;2021-02-01;96;70;0;0;2309;163;0;0;0.6;0.0;0.0;0.0
02;2021-02-02;135;87;0;0;2444;250;0;0;0.7;0.1;0.0;0.0
02;2021-02-03;105;66;0;0;2549;316;0;0;0.7;0.1;0.0;0.0
02;2021-02-04;124;67;0;0;2673;383;0;0;0.7;0.1;0.0;0.0
02;2021-02-05;99;78;0;0;2772;461;0;0;0.8;0.1;0.0;0.0
02;2021-02-06;51;15;0;0;2823;476;0;0;0.8;0.1;0.0;0.0
02;2021-02-07;2;0;0;0;2825;476;0;0;0.8;0.1;0.0;0.0
02;2021-02-08;103;71;0;0;2928;547;0;0;0.8;0.2;0.0;0.0
02;2021-02-09;132;56;0;0;3060;603;0;0;0.9;0.2;0.0;0.0
02;2021-02-10;115;72;0;0;3175;675;0;0;0.9;0.2;0.0;0.0
02;2021-02-11;129;90;0;0;3304;765;0;0;0.9;0.2;0.0;0.0
02;2021-02-12;120;95;0;0;3424;860;0;0;1.0;0.2;0.0;0.0
02;2021-02-13;44;40;0;0;3468;900;0;0;1.0;0.3;0.0;0.0
02;2021-02-14;2;0;0;0;3470;900;0;0;1.0;0.3;0.0;0.0
02;2021-02-15;55;59;0;0;3525;959;0;0;1.0;0.3;0.0;0.0
02;2021-02-16;2;5;0;0;3527;964;0;0;1.0;0.3;0.0;0.0
02;2021-02-17;3;5;0;0;3530;969;0;0;1.0;0.3;0.0;0.0
02;2021-02-18;60;122;0;0;3590;1091;0;0;1.0;0.3;0.0;0.0
02;2021-02-19;64;114;0;0;3654;1205;0;0;1.0;0.3;0.0;0.0
02;2021-02-20;38;58;0;0;3692;1263;0;0;1.0;0.4;0.0;0.0
02;2021-02-21;0;0;0;0;3692;1263;0;0;1.0;0.4;0.0;0.0
02;2021-02-22;95;56;0;0;3787;1319;0;0;1.1;0.4;0.0;0.0
02;2021-02-23;92;185;0;0;3879;1504;0;0;1.1;0.4;0.0;0.0
02;2021-02-24;97;163;0;0;3976;1667;0;0;1.1;0.5;0.0;0.0
02;2021-02-25;80;130;0;0;4056;1797;0;0;1.1;0.5;0.0;0.0
02;2021-02-26;127;131;0;0;4183;1928;0;0;1.2;0.5;0.0;0.0
02;2021-02-27;56;40;0;0;4239;1968;0;0;1.2;0.5;0.0;0.0
02;2021-02-28;0;0;0;0;4239;1968;0;0;1.2;0.5;0.0;0.0
02;2021-03-01;115;123;0;0;4354;2091;0;0;1.2;0.6;0.0;0.0
02;2021-03-02;117;67;0;0;4471;2158;0;0;1.2;0.6;0.0;0.0
02;2021-03-03;160;107;0;0;4631;2265;0;0;1.3;0.6;0.0;0.0
02;2021-03-04;159;111;0;0;4790;2376;0;0;1.3;0.7;0.0;0.0
02;2021-03-05;214;97;0;0;5004;2473;0;0;1.4;0.7;0.0;0.0
02;2021-03-06;110;51;0;0;5114;2524;0;0;1.4;0.7;0.0;0.0
02;2021-03-07;94;6;0;0;5208;2530;0;0;1.5;0.7;0.0;0.0
02;2021-03-08;173;92;0;0;5381;2622;0;0;1.5;0.7;0.0;0.0
02;2021-03-09;284;90;0;0;5665;2712;0;0;1.6;0.8;0.0;0.0
02;2021-03-10;293;120;0;0;5958;2832;0;0;1.7;0.8;0.0;0.0
02;2021-03-11;317;71;0;0;6275;2903;0;0;1.7;0.8;0.0;0.0
02;2021-03-12;401;56;0;0;6676;2959;0;0;1.9;0.8;0.0;0.0
02;2021-03-13;140;20;0;0;6816;2979;0;0;1.9;0.8;0.0;0.0
02;2021-03-14;13;1;0;0;6829;2980;0;0;1.9;0.8;0.0;0.0
02;2021-03-15;250;87;0;0;7079;3067;0;0;2.0;0.9;0.0;0.0
02;2021-03-16;284;54;0;0;7363;3121;0;0;2.1;0.9;0.0;0.0
02;2021-03-17;352;45;0;0;7715;3166;0;0;2.2;0.9;0.0;0.0
02;2021-03-18;385;38;0;0;8100;3204;0;0;2.3;0.9;0.0;0.0
02;2021-03-19;376;48;0;0;8476;3252;0;0;2.4;0.9;0.0;0.0
02;2021-03-20;141;38;0;0;8617;3290;0;0;2.4;0.9;0.0;0.0
02;2021-03-21;22;1;0;0;8639;3291;0;0;2.4;0.9;0.0;0.0
02;2021-03-22;351;95;0;0;8990;3386;0;0;2.5;0.9;0.0;0.0
02;2021-03-23;373;107;0;0;9363;3493;0;0;2.6;1.0;0.0;0.0
02;2021-03-24;375;80;0;0;9738;3573;0;0;2.7;1.0;0.0;0.0
02;2021-03-25;438;83;0;0;10176;3656;0;0;2.8;1.0;0.0;0.0
02;2021-03-26;595;98;0;0;10771;3754;0;0;3.0;1.0;0.0;0.0
02;2021-03-27;141;55;0;0;10912;3809;0;0;3.0;1.1;0.0;0.0
02;2021-03-28;77;3;0;0;10989;3812;0;0;3.1;1.1;0.0;0.0
02;2021-03-29;378;153;0;0;11367;3965;0;0;3.2;1.1;0.0;0.0
02;2021-03-30;414;216;0;0;11781;4181;0;0;3.3;1.2;0.0;0.0
02;2021-03-31;1049;164;0;0;12830;4345;0;0;3.6;1.2;0.0;0.0
02;2021-04-01;885;155;0;0;13715;4500;0;0;3.8;1.3;0.0;0.0
02;2021-04-02;817;19;0;0;14532;4519;0;0;4.1;1.3;0.0;0.0
02;2021-04-03;718;54;0;0;15250;4573;0;0;4.3;1.3;0.0;0.0
02;2021-04-04;687;10;0;0;15937;4583;0;0;4.4;1.3;0.0;0.0
02;2021-04-05;778;40;0;0;16715;4623;0;0;4.7;1.3;0.0;0.0
02;2021-04-06;819;140;0;0;17534;4763;0;0;4.9;1.3;0.0;0.0
02;2021-04-07;1290;304;0;0;18824;5067;0;0;5.2;1.4;0.0;0.0
02;2021-04-08;1207;244;0;0;20031;5311;0;0;5.6;1.5;0.0;0.0
02;2021-04-09;1133;281;0;0;21164;5592;0;0;5.9;1.6;0.0;0.0
02;2021-04-10;791;141;0;0;21955;5733;0;0;6.1;1.6;0.0;0.0
02;2021-04-11;574;14;0;0;22529;5747;0;0;6.3;1.6;0.0;0.0
02;2021-04-12;795;279;0;0;23324;6026;0;0;6.5;1.7;0.0;0.0
02;2021-04-13;819;303;0;0;24143;6329;0;0;6.7;1.8;0.0;0.0
